292,6,Sep 30 2016,9:00 PM,Fri,(10) Washington,44,,(7) Stanford,6,ESPN,
293,6,Oct 1 2016,3:30 PM,Sat,Air Force,28,,Navy,14,CBSSN,
294,6,Oct 1 2016,3:30 PM,Sat,Akron,31,@,Kent State,27,,
295,6,Oct 1 2016,7:00 PM,Sat,(1) Alabama,34,,Kentucky,6,,
296,6,Oct 1 2016,12:00 PM,Sat,Appalachian State,17,,Georgia State,3,,
297,6,Oct 1 2016,12:00 PM,Sat,(20) Arkansas,52,,Alcorn State,10,,
298,6,Oct 1 2016,3:30 PM,Sat,Auburn,58,,Louisiana-Monroe,7,,
299,6,Oct 1 2016,12:00 PM,Sat,(13) Baylor,45,@,Iowa State,42,,
300,6,Oct 1 2016,10:15 PM,Sat,(24) Boise State,21,,Utah State,10,,
301,6,Oct 1 2016,1:00 PM,Sat,Boston College,35,,Buffalo,3,,
302,6,Oct 1 2016,6:00 PM,Sat,California,28,,(18) Utah,23,,
303,6,Oct 1 2016,12:00 PM,Sat,Central Florida,47,@,East Carolina,29,,
304,6,Oct 1 2016,8:00 PM,Sat,(5) Clemson,42,,(3) Louisville,36,,
305,6,Oct 1 2016,2:30 PM,Sat,Colorado,47,,Oregon State,6,,
306,6,Oct 1 2016,3:00 PM,Sat,Eastern Michigan,28,@,Bowling Green State,25,,
307,6,Oct 1 2016,12:00 PM,Sat,(23) Florida,13,@,Vanderbilt,6,,
308,6,Oct 1 2016,7:00 PM,Sat,Florida International,33,,Florida Atlantic,31,,
309,6,Oct 1 2016,11:59 PM,Sat,Hawaii,38,,Nevada,17,,
310,6,Oct 1 2016,8:00 PM,Sat,Indiana,24,,(17) Michigan State,21,BTN,
311,6,Oct 1 2016,7:30 PM,Sat,Louisiana State,42,,Missouri,7,,
312,6,Oct 1 2016,7:00 PM,Sat,Louisiana Tech,28,,Texas-El Paso,7,,
313,6,Oct 1 2016,3:30 PM,Sat,Maryland,50,,Purdue,7,,
314,6,Oct 1 2016,12:00 PM,Sat,(14) Miami (FL),35,@,Georgia Tech,21,,
315,6,Oct 1 2016,3:30 PM,Sat,(4) Michigan,14,,(8) Wisconsin,7,,
316,6,Oct 1 2016,7:00 PM,Sat,Middle Tennessee State,30,@,North Texas,13,,
317,6,Oct 1 2016,7:00 PM,Sat,(16) Mississippi,48,,Memphis,28,,
318,6,Oct 1 2016,3:30 PM,Sat,(15) Nebraska,31,,Illinois,16,,
319,6,Oct 1 2016,10:30 PM,Sat,Nevada-Las Vegas,45,,Fresno State,20,CBSSN,
320,6,Oct 1 2016,4:00 PM,Sat,New Mexico,48,,San Jose State,41,,
321,6,Oct 1 2016,8:00 PM,Sat,New Mexico State,37,,Louisiana,31,,
322,6,Oct 1 2016,3:30 PM,Sat,North Carolina,37,@,(12) Florida State,35,,
323,6,Oct 1 2016,3:30 PM,Sat,North Carolina State,33,,Wake Forest,16,,
324,6,Oct 1 2016,3:30 PM,Sat,Northern Illinois,31,@,Ball State,24,,
325,6,Oct 1 2016,12:00 PM,Sat,Northwestern,38,@,Iowa,31,,
326,6,Oct 1 2016,12:00 PM,Sat,Notre Dame,50,,Syracuse,33,,MetLife Stadium - East Rutherford New Jersey
327,6,Oct 1 2016,2:30 PM,Sat,Ohio,17,@,Miami (OH),7,,
328,6,Oct 1 2016,12:00 PM,Sat,(2) Ohio State,58,,Rutgers,0,,
329,6,Oct 1 2016,5:00 PM,Sat,Oklahoma,52,@,(21) Texas Christian,46,,
330,6,Oct 1 2016,12:00 PM,Sat,Oklahoma State,49,,(22) Texas,31,,
331,6,Oct 1 2016,6:00 PM,Sat,Old Dominion,52,@,Charlotte,17,,
332,6,Oct 1 2016,3:30 PM,Sat,Penn State,29,,Minnesota,26,,
333,6,Oct 1 2016,7:30 PM,Sat,Pittsburgh,43,,Marshall,27,,
334,6,Oct 1 2016,8:00 PM,Sat,South Alabama,42,,(19) San Diego State,24,,
335,6,Oct 1 2016,7:00 PM,Sat,South Florida,45,@,Cincinnati,20,,
336,6,Oct 1 2016,8:30 PM,Sat,Southern California,41,,Arizona State,20,,
337,6,Oct 1 2016,7:00 PM,Sat,Southern Mississippi,44,,Rice,28,,
338,6,Oct 1 2016,12:00 PM,Sat,Temple,45,,Southern Methodist,20,,
339,6,Oct 1 2016,3:30 PM,Sat,(11) Tennessee,34,@,(25) Georgia,31,,
340,6,Oct 1 2016,4:00 PM,Sat,(9) Texas A&M,24,@,South Carolina,13,,
341,6,Oct 1 2016,7:30 PM,Sat,Texas State,48,,Incarnate Word,17,,
342,6,Oct 1 2016,5:00 PM,Sat,Troy,34,@,Idaho,13,,
343,6,Oct 1 2016,3:30 PM,Sat,Tulane,31,@,Massachusetts,24,,
344,6,Oct 1 2016,10:30 PM,Sat,UCLA,45,,Arizona,24,,
345,6,Oct 1 2016,12:30 PM,Sat,Virginia,34,@,Duke,20,,
346,6,Oct 1 2016,9:30 PM,Sat,Washington State,51,,Oregon,33,,
347,6,Oct 1 2016,3:30 PM,Sat,West Virginia,17,,Kansas State,16,,
348,6,Oct 1 2016,7:00 PM,Sat,Western Kentucky,50,,Houston Baptist,3,,
349,6,Oct 1 2016,7:00 PM,Sat,Western Michigan,49,@,Central Michigan,10,,
350,6,Oct 1 2016,10:15 PM,Sat,Wyoming,38,@,Colorado State,17,,
351,7,Oct 5 2016,8:00 PM,Wed,Arkansas State,27,,Georgia Southern,26,ESPN2,
352,7,Oct 6 2016,8:00 PM,Thu,Louisiana Tech,55,,Western Kentucky,52,,
353,7,Oct 6 2016,8:00 PM,Thu,Memphis,34,,Temple,27,ESPN,
354,7,Oct 7 2016,9:00 PM,Fri,(19) Boise State,49,@,New Mexico,21,CBSSN,
355,7,Oct 7 2016,7:30 PM,Fri,(3) Clemson,56,@,Boston College,10,ESPN,
356,7,Oct 7 2016,8:00 PM,Fri,Old Dominion,36,,Massachusetts,16,,
357,7,Oct 7 2016,8:00 PM,Fri,Tulsa,43,,Southern Methodist,40,ESPN2,
358,7,Oct 8 2016,3:00 PM,Sat,Akron,35,,Miami (OH),13,,
359,7,Oct 8 2016,7:00 PM,Sat,(1) Alabama,49,@,(16) Arkansas,30,,
360,7,Oct 8 2016,10:30 PM,Sat,Arizona State,23,,UCLA,20,,
361,7,Oct 8 2016,12:00 PM,Sat,Auburn,38,@,Mississippi State,14,,
362,7,Oct 8 2016,3:30 PM,Sat,Brigham Young,31,@,Michigan State,14,,
363,7,Oct 8 2016,3:30 PM,Sat,Central Michigan,24,,Ball State,21,,
364,7,Oct 8 2016,10:00 PM,Sat,Colorado State,31,,Utah State,24,CBSSN,
365,7,Oct 8 2016,11:30 AM,Sat,Connecticut,20,,Cincinnati,9,CBSSN,
366,7,Oct 8 2016,3:30 PM,Sat,Duke,13,,Army,6,,
367,7,Oct 8 2016,8:00 PM,Sat,Florida International,35,@,Texas-El Paso,21,,
368,7,Oct 8 2016,8:00 PM,Sat,(23) Florida State,20,@,(10) Miami (FL),19,,
369,7,Oct 8 2016,3:30 PM,Sat,Georgia State,41,,Texas State,21,,
370,7,Oct 8 2016,4:30 PM,Sat,Hawaii,34,@,San Jose State,17,,
371,7,Oct 8 2016,7:00 PM,Sat,Idaho,34,@,Louisiana-Monroe,31,,
372,7,Oct 8 2016,12:00 PM,Sat,Iowa,14,@,Minnesota,7,,
373,7,Oct 8 2016,7:00 PM,Sat,Kansas State,44,,Texas Tech,38,,
374,7,Oct 8 2016,3:30 PM,Sat,Kent State,44,@,Buffalo,20,,
375,7,Oct 8 2016,4:00 PM,Sat,Kentucky,20,,Vanderbilt,13,,
376,7,Oct 8 2016,7:00 PM,Sat,(4) Michigan,78,@,Rutgers,0,,
377,7,Oct 8 2016,3:00 PM,Sat,Navy,46,,(6) Houston,40,CBSSN,
378,7,Oct 8 2016,7:00 PM,Sat,Nevada,27,,Fresno State,22,,
379,7,Oct 8 2016,12:00 PM,Sat,North Carolina State,10,,Notre Dame,3,,
380,7,Oct 8 2016,7:00 PM,Sat,North Texas,38,,Marshall,21,,
381,7,Oct 8 2016,2:00 PM,Sat,Ohio,30,,Bowling Green State,24,,
382,7,Oct 8 2016,3:30 PM,Sat,(2) Ohio State,38,,Indiana,17,,
383,7,Oct 8 2016,12:00 PM,Sat,(20) Oklahoma,45,,Texas,40,,Cotton Bowl Stadium - Dallas Texas
384,7,Oct 8 2016,3:30 PM,Sat,Oklahoma State,38,,Iowa State,31,,
385,7,Oct 8 2016,9:00 PM,Sat,Oregon State,47,,California,44,,
386,7,Oct 8 2016,12:00 PM,Sat,Penn State,38,,Maryland,14,,
387,7,Oct 8 2016,12:30 PM,Sat,Pittsburgh,37,,Georgia Tech,34,,
388,7,Oct 8 2016,3:30 PM,Sat,Purdue,34,@,Illinois,31,,
389,7,Oct 8 2016,10:30 PM,Sat,San Diego State,26,,Nevada-Las Vegas,7,,
390,7,Oct 8 2016,12:00 PM,Sat,South Florida,38,,East Carolina,22,,
391,7,Oct 8 2016,4:00 PM,Sat,Southern California,21,,(21) Colorado,17,,
392,7,Oct 8 2016,3:30 PM,Sat,(8) Texas A&M,45,,(9) Tennessee,38,,
393,7,Oct 8 2016,12:00 PM,Sat,Texas Christian,24,@,Kansas,23,,
394,7,Oct 8 2016,12:00 PM,Sat,Texas-San Antonio,55,,Southern Mississippi,32,,
395,7,Oct 8 2016,3:00 PM,Sat,Toledo,35,@,Eastern Michigan,20,,
396,7,Oct 8 2016,10:00 PM,Sat,(24) Utah,36,,Arizona,23,,
397,7,Oct 8 2016,3:30 PM,Sat,(25) Virginia Tech,34,@,(17) North Carolina,3,,
398,7,Oct 8 2016,7:00 PM,Sat,Wake Forest,28,,Syracuse,9,,
399,7,Oct 8 2016,7:30 PM,Sat,(5) Washington,70,@,Oregon,21,,
400,7,Oct 8 2016,10:30 PM,Sat,Washington State,42,@,(15) Stanford,16,,
401,7,Oct 8 2016,6:30 PM,Sat,Western Michigan,45,,Northern Illinois,30,,
402,7,Oct 8 2016,3:30 PM,Sat,Wyoming,35,,Air Force,26,,
403,7,Oct 9 2016,12:00 PM,Sun,Charlotte,28,@,Florida Atlantic,23,,
404,7,Oct 9 2016,2:30 PM,Sun,Georgia,28,@,South Carolina,14,,
405,8,Oct 12 2016,8:00 PM,Wed,Appalachian State,24,@,Louisiana,0,ESPN2,
406,8,Oct 14 2016,10:15 PM,Fri,Brigham Young,28,,Mississippi State,21,ESPN,
407,8,Oct 14 2016,7:00 PM,Fri,(7) Louisville,24,,Duke,14,ESPN,
408,8,Oct 14 2016,8:00 PM,Fri,Memphis,24,@,Tulane,14,ESPNU,
409,8,Oct 14 2016,10:00 PM,Fri,San Diego State,17,@,Fresno State,3,CBSSN,
410,8,Oct 15 2016,3:30 PM,Sat,(1) Alabama,49,@,(9) Tennessee,10,,
411,8,Oct 15 2016,7:00 PM,Sat,(22) Arkansas,34,,(12) Mississippi,30,,
412,8,Oct 15 2016,7:00 PM,Sat,Arkansas State,17,,South Alabama,7,,
413,8,Oct 15 2016,12:00 PM,Sat,Army,62,,Lafayette,7,,
414,8,Oct 15 2016,3:30 PM,Sat,Ball State,31,@,Buffalo,21,,
415,8,Oct 15 2016,3:30 PM,Sat,(11) Baylor,49,,Kansas,7,,
416,8,Oct 15 2016,10:15 PM,Sat,(15) Boise State,28,,Colorado State,23,,
417,8,Oct 15 2016,3:30 PM,Sat,Central Michigan,34,@,Northern Illinois,28,,
418,8,Oct 15 2016,12:00 PM,Sat,(3) Clemson,24,,North Carolina State,17,,
419,8,Oct 15 2016,8:00 PM,Sat,Colorado,40,,Arizona State,16,,
420,8,Oct 15 2016,2:00 PM,Sat,Eastern Michigan,27,@,Ohio,20,,
421,8,Oct 15 2016,4:00 PM,Sat,(18) Florida,40,,Missouri,14,,
422,8,Oct 15 2016,6:00 PM,Sat,Florida International,27,@,Charlotte,26,,
423,8,Oct 15 2016,3:30 PM,Sat,(14) Florida State,17,,Wake Forest,6,,
424,8,Oct 15 2016,12:30 PM,Sat,Georgia Tech,35,,Georgia Southern,24,,
425,8,Oct 15 2016,7:00 PM,Sat,(13) Houston,38,,Tulsa,31,,
426,8,Oct 15 2016,5:00 PM,Sat,Idaho,55,,New Mexico State,23,,
427,8,Oct 15 2016,12:00 PM,Sat,Illinois,24,@,Rutgers,7,,
428,8,Oct 15 2016,12:00 PM,Sat,Iowa,49,@,Purdue,35,,
429,8,Oct 15 2016,7:30 PM,Sat,Louisiana State,45,,Southern Mississippi,10,,
430,8,Oct 15 2016,3:30 PM,Sat,Louisiana Tech,56,@,Massachusetts,28,,
431,8,Oct 15 2016,7:00 PM,Sat,Louisiana-Monroe,40,,Texas State,34,,
432,8,Oct 15 2016,7:00 PM,Sat,Marshall,27,,Florida Atlantic,21,,
433,8,Oct 15 2016,2:30 PM,Sat,Miami (OH),18,,Kent State,14,,
434,8,Oct 15 2016,12:00 PM,Sat,Minnesota,31,@,Maryland,10,,
435,8,Oct 15 2016,3:30 PM,Sat,(10) Nebraska,27,@,Indiana,22,,
436,8,Oct 15 2016,11:59 PM,Sat,Nevada-Las Vegas,41,@,Hawaii,38,,
437,8,Oct 15 2016,3:30 PM,Sat,New Mexico,45,,Air Force,40,,Cotton Bowl Stadium - Dallas Texas
438,8,Oct 15 2016,3:30 PM,Sat,North Carolina,20,@,(16) Miami (FL),13,,
439,8,Oct 15 2016,3:30 PM,Sat,Northwestern,54,@,Michigan State,40,,
440,8,Oct 15 2016,8:00 PM,Sat,(2) Ohio State,30,@,(8) Wisconsin,23,ABC,
441,8,Oct 15 2016,12:00 PM,Sat,(19) Oklahoma,38,,Kansas State,17,,
442,8,Oct 15 2016,12:30 PM,Sat,Pittsburgh,45,@,Virginia,31,,
443,8,Oct 15 2016,10:30 PM,Sat,San Jose State,14,,Nevada,10,CBSSN,
444,8,Oct 15 2016,7:00 PM,Sat,South Florida,42,,Connecticut,27,,
445,8,Oct 15 2016,3:30 PM,Sat,Southern California,48,@,Arizona,14,,
446,8,Oct 15 2016,7:30 PM,Sat,Stanford,17,@,Notre Dame,10,NBC,
447,8,Oct 15 2016,3:45 PM,Sat,Syracuse,31,,(17) Virginia Tech,17,,
448,8,Oct 15 2016,7:30 PM,Sat,Temple,26,@,Central Florida,25,,
449,8,Oct 15 2016,7:00 PM,Sat,Texas,27,,Iowa State,6,,
450,8,Oct 15 2016,7:00 PM,Sat,Texas-San Antonio,14,@,Rice,13,,
451,8,Oct 15 2016,3:30 PM,Sat,Toledo,42,,Bowling Green State,35,,
452,8,Oct 15 2016,3:30 PM,Sat,Troy,31,,Georgia State,21,,
453,8,Oct 15 2016,4:00 PM,Sat,(21) Utah,19,@,Oregon State,14,,
454,8,Oct 15 2016,12:00 PM,Sat,Vanderbilt,17,@,Georgia,16,,
455,8,Oct 15 2016,10:30 PM,Sat,Washington State,27,,UCLA,21,,
456,8,Oct 15 2016,12:00 PM,Sat,(20) West Virginia,48,@,Texas Tech,17,,
457,8,Oct 15 2016,2:30 PM,Sat,Western Kentucky,44,@,Middle Tennessee State,43,ESPN3,
458,8,Oct 15 2016,3:30 PM,Sat,(24) Western Michigan,41,@,Akron,0,,
459,9,Oct 20 2016,10:15 PM,Thu,(14) Boise State,28,,Brigham Young,27,ESPN,
460,9,Oct 20 2016,7:30 PM,Thu,Troy,28,@,South Alabama,21,ESPNU,
461,9,Oct 20 2016,7:00 PM,Thu,Virginia Tech,37,,Miami (FL),16,ESPN,
462,9,Oct 21 2016,10:30 PM,Fri,California,52,,Oregon,49,ESPN,
463,9,Oct 21 2016,10:30 PM,Fri,San Diego State,42,,San Jose State,3,ESPN2,
464,9,Oct 21 2016,7:00 PM,Fri,Temple,46,,South Florida,30,ESPN,
465,9,Oct 22 2016,3:00 PM,Sat,Akron,35,@,Ball State,25,,
466,9,Oct 22 2016,3:30 PM,Sat,(1) Alabama,33,,(6) Texas A&M,14,,
467,9,Oct 22 2016,3:30 PM,Sat,Appalachian State,37,,Idaho,19,,
468,9,Oct 22 2016,6:00 PM,Sat,(21) Auburn,56,,(17) Arkansas,3,,
469,9,Oct 22 2016,12:00 PM,Sat,Central Florida,24,@,Connecticut,16,,
470,9,Oct 22 2016,5:30 PM,Sat,Charlotte,27,@,Marshall,24,,
471,9,Oct 22 2016,7:00 PM,Sat,Cincinnati,31,,East Carolina,19,,
472,9,Oct 22 2016,3:00 PM,Sat,Colorado,10,@,Stanford,5,,
473,9,Oct 22 2016,5:30 PM,Sat,Colorado State,42,@,Nevada-Las Vegas,23,,
474,9,Oct 22 2016,8:00 PM,Sat,Georgia Southern,22,@,New Mexico State,19,,
475,9,Oct 22 2016,3:30 PM,Sat,Georgia State,31,,Tennessee-Martin,6,,
476,9,Oct 22 2016,2:00 PM,Sat,Hawaii,34,@,Air Force,27,,
477,9,Oct 22 2016,12:00 PM,Sat,Kansas State,24,,Texas,21,,
478,9,Oct 22 2016,7:30 PM,Sat,Kentucky,40,,Mississippi State,38,,
479,9,Oct 22 2016,7:00 PM,Sat,Louisiana,27,@,Texas State,3,,
480,9,Oct 22 2016,9:00 PM,Sat,(25) Louisiana State,38,,(23) Mississippi,21,,
481,9,Oct 22 2016,7:00 PM,Sat,Louisiana Tech,44,@,Florida International,24,ESPN3,
482,9,Oct 22 2016,12:00 PM,Sat,(7) Louisville,54,,North Carolina State,13,,
483,9,Oct 22 2016,7:30 PM,Sat,Maryland,28,,Michigan State,17,BTN,
484,9,Oct 22 2016,12:00 PM,Sat,Miami (OH),40,@,Bowling Green State,26,,
485,9,Oct 22 2016,3:30 PM,Sat,(3) Michigan,41,,Illinois,8,,
486,9,Oct 22 2016,4:00 PM,Sat,Middle Tennessee State,51,@,Missouri,45,,
487,9,Oct 22 2016,12:00 PM,Sat,Minnesota,34,,Rutgers,32,,
488,9,Oct 22 2016,3:30 PM,Sat,(24) Navy,42,,Memphis,28,CBSSN,
489,9,Oct 22 2016,3:30 PM,Sat,(8) Nebraska,27,,Purdue,14,,
490,9,Oct 22 2016,9:00 PM,Sat,New Mexico,59,,Louisiana-Monroe,17,,
491,9,Oct 22 2016,3:00 PM,Sat,(22) North Carolina,35,@,Virginia,14,,
492,9,Oct 22 2016,12:00 PM,Sat,North Texas,35,@,Army,18,,
493,9,Oct 22 2016,3:30 PM,Sat,Northern Illinois,44,,Buffalo,7,,
494,9,Oct 22 2016,12:00 PM,Sat,Northwestern,24,,Indiana,14,,
495,9,Oct 22 2016,1:00 PM,Sat,Ohio,14,@,Kent State,10,,
496,9,Oct 22 2016,8:00 PM,Sat,(16) Oklahoma,66,@,Texas Tech,59,,
497,9,Oct 22 2016,12:00 PM,Sat,Oklahoma State,44,@,Kansas,20,,
498,9,Oct 22 2016,8:00 PM,Sat,Penn State,24,,(2) Ohio State,21,ABC,
499,9,Oct 22 2016,3:30 PM,Sat,Rice,65,,Prairie View A&M,44,,
500,9,Oct 22 2016,12:00 PM,Sat,South Carolina,34,,Massachusetts,28,,
501,9,Oct 22 2016,7:00 PM,Sat,Southern Methodist,38,,(11) Houston,16,,
502,9,Oct 22 2016,12:30 PM,Sat,Syracuse,28,@,Boston College,20,,
503,9,Oct 22 2016,7:00 PM,Sat,Texas-El Paso,52,@,Texas-San Antonio,49,,
504,9,Oct 22 2016,12:00 PM,Sat,Toledo,31,,Central Michigan,17,,
505,9,Oct 22 2016,3:45 PM,Sat,Tulsa,50,,Tulane,27,,
506,9,Oct 22 2016,4:00 PM,Sat,(19) Utah,52,@,UCLA,45,,
507,9,Oct 22 2016,10:30 PM,Sat,Utah State,38,,Fresno State,20,CBSSN,
508,9,Oct 22 2016,7:30 PM,Sat,Vanderbilt,35,,Tennessee State,17,,
509,9,Oct 22 2016,6:30 PM,Sat,(5) Washington,41,,Oregon State,17,,
510,9,Oct 22 2016,10:00 PM,Sat,Washington State,37,@,Arizona State,32,,
511,9,Oct 22 2016,3:30 PM,Sat,(12) West Virginia,34,,Texas Christian,10,,
512,9,Oct 22 2016,7:00 PM,Sat,Western Kentucky,59,,Old Dominion,24,,
513,9,Oct 22 2016,3:30 PM,Sat,(20) Western Michigan,45,,Eastern Michigan,31,,
514,9,Oct 22 2016,12:00 PM,Sat,(10) Wisconsin,17,@,Iowa,9,,
515,9,Oct 22 2016,10:30 PM,Sat,Wyoming,42,@,Nevada,34,,
516,10,Oct 27 2016,7:30 PM,Thu,Appalachian State,34,@,Georgia Southern,10,ESPNU,
517,10,Oct 27 2016,7:30 PM,Thu,Buffalo,41,,Akron,20,CBSSN,
518,10,Oct 27 2016,7:30 PM,Thu,Ohio,31,@,Toledo,26,CBSSN,
519,10,Oct 27 2016,10:30 PM,Thu,Southern California,45,,California,24,ESPN,
520,10,Oct 27 2016,7:00 PM,Thu,(25) Virginia Tech,39,@,Pittsburgh,36,ESPN,
521,10,Oct 28 2016,10:30 PM,Fri,Air Force,31,@,Fresno State,21,ESPN2,
522,10,Oct 28 2016,8:00 PM,Fri,San Diego State,40,@,Utah State,13,CBSSN,
523,10,Oct 28 2016,7:00 PM,Fri,South Florida,52,,(22) Navy,45,ESPN2,
524,10,Oct 29 2016,7:00 PM,Sat,Arkansas State,51,,Louisiana-Monroe,10,,
525,10,Oct 29 2016,3:30 PM,Sat,Army,21,@,Wake Forest,13,,
526,10,Oct 29 2016,7:15 PM,Sat,(15) Auburn,40,@,Mississippi,29,,
527,10,Oct 29 2016,12:30 PM,Sat,Boston College,21,@,North Carolina State,14,,
528,10,Oct 29 2016,8:00 PM,Sat,(3) Clemson,37,@,(12) Florida State,34,,
529,10,Oct 29 2016,12:00 PM,Sat,East Carolina,41,,Connecticut,3,,
530,10,Oct 29 2016,3:30 PM,Sat,(14) Florida,24,,Georgia,10,CBS,EverBank Field - Jacksonville Florida
531,10,Oct 29 2016,12:00 PM,Sat,Georgia Tech,38,,Duke,35,,
532,10,Oct 29 2016,12:00 PM,Sat,Houston,31,,Central Florida,24,,
533,10,Oct 29 2016,3:30 PM,Sat,Indiana,42,,Maryland,36,,
534,10,Oct 29 2016,12:00 PM,Sat,Kansas State,31,@,Iowa State,26,,
535,10,Oct 29 2016,12:00 PM,Sat,Kent State,27,@,Central Michigan,24,,
536,10,Oct 29 2016,12:00 PM,Sat,Kentucky,35,@,Missouri,21,,
537,10,Oct 29 2016,7:00 PM,Sat,Louisiana Tech,61,,Rice,16,,
538,10,Oct 29 2016,12:00 PM,Sat,(5) Louisville,32,@,Virginia,25,,
539,10,Oct 29 2016,12:00 PM,Sat,Massachusetts,34,,Wagner,10,ESPN3,
540,10,Oct 29 2016,3:30 PM,Sat,Miami (OH),28,@,Eastern Michigan,15,,
541,10,Oct 29 2016,12:00 PM,Sat,(2) Michigan,32,@,Michigan State,23,,
542,10,Oct 29 2016,7:00 PM,Sat,Middle Tennessee State,42,@,Florida International,35,,
543,10,Oct 29 2016,12:00 PM,Sat,Minnesota,40,@,Illinois,17,,
544,10,Oct 29 2016,3:30 PM,Sat,Mississippi State,56,,Samford,41,,
545,10,Oct 29 2016,11:59 PM,Sat,New Mexico,28,@,Hawaii,21,,
546,10,Oct 29 2016,3:30 PM,Sat,Notre Dame,30,,Miami (FL),27,NBC,
547,10,Oct 29 2016,3:30 PM,Sat,(6) Ohio State,24,,Northwestern,20,ABC,
548,10,Oct 29 2016,7:00 PM,Sat,(16) Oklahoma,56,,Kansas,3,,
549,10,Oct 29 2016,12:00 PM,Sat,Oklahoma State,37,,(10) West Virginia,20,,
550,10,Oct 29 2016,8:00 PM,Sat,Old Dominion,31,@,Texas-El Paso,21,,
551,10,Oct 29 2016,5:00 PM,Sat,Oregon,54,,Arizona State,35,,
552,10,Oct 29 2016,12:00 PM,Sat,(24) Penn State,62,@,Purdue,24,,
553,10,Oct 29 2016,10:30 PM,Sat,San Jose State,30,,Nevada-Las Vegas,24,CBSSN,
554,10,Oct 29 2016,5:00 PM,Sat,South Alabama,13,,Georgia State,10,,
555,10,Oct 29 2016,7:15 PM,Sat,South Carolina,24,,(18) Tennessee,21,,
556,10,Oct 29 2016,4:00 PM,Sat,Southern Methodist,35,@,Tulane,31,,
557,10,Oct 29 2016,7:00 PM,Sat,Southern Mississippi,24,,Marshall,14,,
558,10,Oct 29 2016,11:00 PM,Sat,Stanford,34,@,Arizona,10,,
559,10,Oct 29 2016,3:30 PM,Sat,Temple,34,,Cincinnati,13,,
560,10,Oct 29 2016,3:30 PM,Sat,Texas,35,,(8) Baylor,34,,
561,10,Oct 29 2016,7:30 PM,Sat,(9) Texas A&M,52,,New Mexico State,10,,
562,10,Oct 29 2016,3:30 PM,Sat,Texas Tech,27,@,Texas Christian,24,,
563,10,Oct 29 2016,7:00 PM,Sat,Texas-San Antonio,31,,North Texas,17,,
564,10,Oct 29 2016,8:00 PM,Sat,Tulsa,59,@,Memphis,30,,
565,10,Oct 29 2016,3:30 PM,Sat,(4) Washington,31,@,(17) Utah,24,,
566,10,Oct 29 2016,10:45 PM,Sat,Washington State,35,@,Oregon State,31,,
567,10,Oct 29 2016,3:30 PM,Sat,Western Kentucky,52,@,Florida Atlantic,3,,
568,10,Oct 29 2016,7:00 PM,Sat,(11) Wisconsin,23,,(7) Nebraska,17,ABC,
569,10,Oct 29 2016,7:00 PM,Sat,Wyoming,30,,(13) Boise State,28,CBSSN,
570,11,Nov 1 2016,8:00 PM,Tue,Northern Illinois,45,,Bowling Green State,20,ESPN2,
571,11,Nov 1 2016,8:00 PM,Tue,(17) Western Michigan,52,@,Ball State,20,ESPN2,
572,11,Nov 2 2016,7:30 PM,Wed,Toledo,48,@,Akron,17,ESPN2,
573,11,Nov 3 2016,7:30 PM,Thu,Arkansas State,31,@,Georgia State,16,ESPNU,
574,11,Nov 3 2016,9:00 PM,Thu,(21) Colorado,20,,UCLA,10,FS1,
575,11,Nov 3 2016,6:00 PM,Thu,Ohio,34,,Buffalo,10,CBSSN,
576,11,Nov 3 2016,7:30 PM,Thu,(12) Oklahoma,34,@,Iowa State,24,ESPN,
577,11,Nov 4 2016,10:15 PM,Fri,(24) Boise State,45,,San Jose State,31,ESPN2,
578,11,Nov 4 2016,6:00 PM,Fri,Miami (OH),37,,Central Michigan,17,CBSSN,
579,11,Nov 4 2016,7:00 PM,Fri,Temple,21,@,Connecticut,0,ESPN2,
580,11,Nov 5 2016,12:00 PM,Sat,Air Force,31,@,Army,12,CBSSN,
581,11,Nov 5 2016,8:00 PM,Sat,(1) Alabama,10,@,(15) Louisiana State,0,,
582,11,Nov 5 2016,3:30 PM,Sat,Appalachian State,35,,Texas State,10,,
583,11,Nov 5 2016,3:30 PM,Sat,Arkansas,31,,(10) Florida,10,,
584,11,Nov 5 2016,12:00 PM,Sat,(11) Auburn,23,,Vanderbilt,16,,
585,11,Nov 5 2016,3:30 PM,Sat,Brigham Young,20,@,Cincinnati,3,,
586,11,Nov 5 2016,5:00 PM,Sat,Central Florida,37,,Tulane,6,,
587,11,Nov 5 2016,3:30 PM,Sat,Charlotte,38,@,Southern Mississippi,27,,
588,11,Nov 5 2016,3:30 PM,Sat,(3) Clemson,54,,Syracuse,0,,
589,11,Nov 5 2016,3:30 PM,Sat,Colorado State,37,,Fresno State,0,,
590,11,Nov 5 2016,3:30 PM,Sat,Florida Atlantic,42,@,Rice,25,ESPN3,
591,11,Nov 5 2016,7:00 PM,Sat,(19) Florida State,24,@,North Carolina State,20,,
592,11,Nov 5 2016,7:30 PM,Sat,Georgia,27,@,Kentucky,24,,
593,11,Nov 5 2016,5:00 PM,Sat,Idaho,23,@,Louisiana,13,,
594,11,Nov 5 2016,12:00 PM,Sat,Illinois,31,,Michigan State,27,,
595,11,Nov 5 2016,12:00 PM,Sat,Indiana,33,@,Rutgers,27,,
596,11,Nov 5 2016,5:30 PM,Sat,Louisiana Tech,45,@,North Texas,24,ESPN3,
