309,6,Sep 30 2017,12:00 PM,Sat,Georgia Tech,33,,North Carolina,7,,
310,6,Sep 30 2017,12:00 PM,Sat,Houston,20,@,Temple,13,,
311,6,Sep 30 2017,3:30 PM,Sat,Kansas State,33,,Baylor,20,,
312,6,Sep 30 2017,4:00 PM,Sat,Kentucky,24,,Eastern Michigan,20,,
313,6,Sep 30 2017,7:00 PM,Sat,Louisiana Tech,34,,South Alabama,16,,
314,6,Sep 30 2017,7:00 PM,Sat,Louisiana-Monroe,51,,Coastal Carolina,43,,
315,6,Sep 30 2017,3:30 PM,Sat,(17) Louisville,55,,Murray State,10,,
316,6,Sep 30 2017,7:00 PM,Sat,Marshall,38,@,Cincinnati,21,,
317,6,Sep 30 2017,12:00 PM,Sat,Maryland,31,@,Minnesota,24,,
318,6,Sep 30 2017,4:00 PM,Sat,Michigan State,17,,Iowa,10,,
319,6,Sep 30 2017,3:30 PM,Sat,Navy,31,@,Tulsa,21,,
320,6,Sep 30 2017,10:30 PM,Sat,Nevada-Las Vegas,41,,San Jose State,13,,
321,6,Sep 30 2017,7:00 PM,Sat,New Mexico,56,,Air Force,38,,
322,6,Sep 30 2017,12:20 PM,Sat,North Carolina State,33,,Syracuse,25,,
323,6,Sep 30 2017,7:00 PM,Sat,North Texas,43,@,Southern Mississippi,28,,
324,6,Sep 30 2017,5:00 PM,Sat,(22) Notre Dame,52,,Miami (OH),17,,
325,6,Sep 30 2017,3:30 PM,Sat,Ohio,58,@,Massachusetts,50,,
326,6,Sep 30 2017,7:30 PM,Sat,(11) Ohio State,56,@,Rutgers,0,,
327,6,Sep 30 2017,8:00 PM,Sat,(15) Oklahoma State,41,@,Texas Tech,34,,
328,6,Sep 30 2017,10:30 PM,Sat,Oregon,45,,California,24,,
329,6,Sep 30 2017,3:30 PM,Sat,(4) Penn State,45,,Indiana,14,,
330,6,Sep 30 2017,12:00 PM,Sat,Pittsburgh,42,,Rice,10,,
331,6,Sep 30 2017,10:30 PM,Sat,(19) San Diego State,34,,Northern Illinois,28,,
332,6,Sep 30 2017,12:00 PM,Sat,(18) South Florida,61,@,East Carolina,31,,
333,6,Sep 30 2017,4:00 PM,Sat,Southern Methodist,49,,Connecticut,28,,
334,6,Sep 30 2017,4:00 PM,Sat,Stanford,34,,Arizona State,24,,
335,6,Sep 30 2017,7:30 PM,Sat,Texas A&M,24,,South Carolina,17,,
336,6,Sep 30 2017,7:00 PM,Sat,Troy,24,@,(25) Louisiana State,21,,
337,6,Sep 30 2017,10:30 PM,Sat,UCLA,27,,Colorado,23,,
338,6,Sep 30 2017,8:00 PM,Sat,(6) Washington,42,@,Oregon State,7,,
339,6,Sep 30 2017,7:00 PM,Sat,Western Michigan,55,,Ball State,3,,
340,6,Sep 30 2017,12:00 PM,Sat,(10) Wisconsin,33,,Northwestern,24,,
341,6,Sep 30 2017,4:00 PM,Sat,Wyoming,45,,Texas State,10,,
342,7,Oct 4 2017,8:00 PM,Wed,Arkansas State,43,@,Georgia Southern,25,,
343,7,Oct 5 2017,8:00 PM,Thu,(24) North Carolina State,39,,(17) Louisville,25,,
344,7,Oct 6 2017,10:15 PM,Fri,Boise State,24,@,Brigham Young,7,,
345,7,Oct 6 2017,7:00 PM,Fri,Memphis,70,@,Connecticut,31,,
346,7,Oct 7 2017,3:30 PM,Sat,Akron,31,,Ball State,3,,
347,7,Oct 7 2017,7:15 PM,Sat,(1) Alabama,27,@,Texas A&M,19,,
348,7,Oct 7 2017,4:00 PM,Sat,Alabama-Birmingham,23,,Louisiana Tech,22,,
349,7,Oct 7 2017,3:30 PM,Sat,Appalachian State,45,,New Mexico State,31,,
350,7,Oct 7 2017,8:00 PM,Sat,Arizona,45,@,Colorado,42,,
351,7,Oct 7 2017,6:30 PM,Sat,Army,49,@,Rice,12,,
352,7,Oct 7 2017,12:00 PM,Sat,(12) Auburn,44,,Mississippi,23,,
353,7,Oct 7 2017,2:30 PM,Sat,Bowling Green State,37,@,Miami (OH),29,,
354,7,Oct 7 2017,8:00 PM,Sat,(25) Central Florida,51,@,Cincinnati,23,,
355,7,Oct 7 2017,2:00 PM,Sat,Central Michigan,26,@,Ohio,23,,
356,7,Oct 7 2017,12:00 PM,Sat,(2) Clemson,28,,Wake Forest,14,,
357,7,Oct 7 2017,4:30 PM,Sat,Colorado State,27,@,Utah State,14,,
358,7,Oct 7 2017,6:00 PM,Sat,Florida Atlantic,58,@,Old Dominion,28,,
359,7,Oct 7 2017,7:30 PM,Sat,Fresno State,27,@,San Jose State,10,,
360,7,Oct 7 2017,12:00 PM,Sat,(5) Georgia,45,@,Vanderbilt,14,,
361,7,Oct 7 2017,6:30 PM,Sat,Georgia State,27,@,Coastal Carolina,21,,
362,7,Oct 7 2017,7:00 PM,Sat,Houston,35,,Southern Methodist,22,,
363,7,Oct 7 2017,3:30 PM,Sat,Indiana,27,,Charleston Southern,0,,
364,7,Oct 7 2017,12:00 PM,Sat,Iowa,45,,Illinois,16,,
365,7,Oct 7 2017,12:00 PM,Sat,Iowa State,38,@,(3) Oklahoma,31,,
366,7,Oct 7 2017,7:30 PM,Sat,Kentucky,40,,Missouri,34,,
367,7,Oct 7 2017,5:00 PM,Sat,Louisiana,21,@,Idaho,16,,
368,7,Oct 7 2017,3:30 PM,Sat,Louisiana State,17,@,(21) Florida,16,,
369,7,Oct 7 2017,3:00 PM,Sat,Louisiana-Monroe,45,@,Texas State,27,,
370,7,Oct 7 2017,6:00 PM,Sat,Marshall,14,@,Charlotte,3,,
371,7,Oct 7 2017,3:30 PM,Sat,(13) Miami (FL),24,@,Florida State,20,,
372,7,Oct 7 2017,7:30 PM,Sat,Michigan State,14,@,(7) Michigan,10,,
373,7,Oct 7 2017,3:00 PM,Sat,Middle Tennessee State,37,,Florida International,17,,
374,7,Oct 7 2017,3:30 PM,Sat,Navy,48,,Air Force,45,,
375,7,Oct 7 2017,10:30 PM,Sat,Nevada,35,,Hawaii,21,,
376,7,Oct 7 2017,3:30 PM,Sat,Northern Illinois,24,,Kent State,3,,
377,7,Oct 7 2017,3:30 PM,Sat,(21) Notre Dame,33,@,North Carolina,10,,
378,7,Oct 7 2017,4:00 PM,Sat,(10) Ohio State,62,,Maryland,14,,
379,7,Oct 7 2017,12:00 PM,Sat,(4) Penn State,31,@,Northwestern,7,,
380,7,Oct 7 2017,3:30 PM,Sat,Purdue,31,,Minnesota,17,,
381,7,Oct 7 2017,10:45 PM,Sat,(19) San Diego State,41,@,Nevada-Las Vegas,10,,
382,7,Oct 7 2017,4:00 PM,Sat,South Carolina,48,,Arkansas,22,,
383,7,Oct 7 2017,4:00 PM,Sat,(14) Southern California,38,,Oregon State,10,,
384,7,Oct 7 2017,7:00 PM,Sat,Southern Mississippi,31,@,Texas-San Antonio,29,,
385,7,Oct 7 2017,10:15 PM,Sat,Stanford,23,@,(20) Utah,20,,
386,7,Oct 7 2017,12:30 PM,Sat,Syracuse,27,,Pittsburgh,24,,
387,7,Oct 7 2017,12:00 PM,Sat,Temple,34,@,East Carolina,10,,
388,7,Oct 7 2017,7:00 PM,Sat,Texas,40,,Kansas State,34,,
389,7,Oct 7 2017,3:30 PM,Sat,(8) Texas Christian,31,,(23) West Virginia,24,,
390,7,Oct 7 2017,12:00 PM,Sat,Texas Tech,65,@,Kansas,19,,
391,7,Oct 7 2017,12:00 PM,Sat,Toledo,20,,Eastern Michigan,15,,
392,7,Oct 7 2017,11:00 AM,Sat,Tulane,62,,Tulsa,28,,
393,7,Oct 7 2017,12:20 PM,Sat,Virginia,28,,Duke,21,,
394,7,Oct 7 2017,7:15 PM,Sat,(16) Virginia Tech,23,@,Boston College,10,,
395,7,Oct 7 2017,10:45 PM,Sat,(6) Washington,38,,California,7,,
396,7,Oct 7 2017,8:00 PM,Sat,(11) Washington State,33,@,Oregon,10,,
397,7,Oct 7 2017,8:00 PM,Sat,Western Kentucky,15,@,Texas-El Paso,14,,
398,7,Oct 7 2017,3:30 PM,Sat,Western Michigan,71,@,Buffalo,68,,
399,7,Oct 7 2017,8:00 PM,Sat,(9) Wisconsin,38,@,Nebraska,17,,
400,8,Oct 11 2017,8:00 PM,Wed,South Alabama,19,@,Troy,8,,
401,8,Oct 12 2017,7:30 PM,Thu,Louisiana,24,,Texas State,7,,
402,8,Oct 13 2017,10:30 PM,Fri,California,37,,(8) Washington State,3,,
403,8,Oct 13 2017,7:00 PM,Fri,Syracuse,27,,(2) Clemson,24,,
404,8,Oct 14 2017,2:00 PM,Sat,Air Force,34,,Nevada-Las Vegas,30,,
405,8,Oct 14 2017,7:15 PM,Sat,(1) Alabama,41,,Arkansas,9,,
406,8,Oct 14 2017,6:30 PM,Sat,Alabama-Birmingham,25,,Middle Tennessee State,23,,
407,8,Oct 14 2017,5:00 PM,Sat,Appalachian State,23,@,Idaho,20,,
408,8,Oct 14 2017,9:00 PM,Sat,Arizona,47,,UCLA,30,,
409,8,Oct 14 2017,10:45 PM,Sat,Arizona State,13,,(5) Washington,7,,
410,8,Oct 14 2017,7:00 PM,Sat,Arkansas State,51,,Coastal Carolina,17,,
411,8,Oct 14 2017,12:00 PM,Sat,Army,28,,Eastern Michigan,27,,
412,8,Oct 14 2017,10:30 PM,Sat,Boise State,31,@,(19) San Diego State,14,,
413,8,Oct 14 2017,12:20 PM,Sat,Boston College,45,@,Louisville,42,,
414,8,Oct 14 2017,7:00 PM,Sat,(22) Central Florida,63,,East Carolina,21,,
415,8,Oct 14 2017,4:00 PM,Sat,Colorado,36,@,Oregon State,33,,
416,8,Oct 14 2017,10:15 PM,Sat,Colorado State,44,,Nevada,42,,
417,8,Oct 14 2017,12:00 PM,Sat,Connecticut,28,@,Temple,24,,
418,8,Oct 14 2017,7:00 PM,Sat,Florida International,23,,Tulane,10,,
419,8,Oct 14 2017,12:00 PM,Sat,Florida State,17,@,Duke,10,,
420,8,Oct 14 2017,10:00 PM,Sat,Fresno State,38,,New Mexico,0,,
421,8,Oct 14 2017,7:30 PM,Sat,(4) Georgia,53,,Missouri,28,,
422,8,Oct 14 2017,5:00 PM,Sat,Georgia State,47,@,Louisiana-Monroe,37,,
423,8,Oct 14 2017,11:59 PM,Sat,Hawaii,37,,San Jose State,26,,
424,8,Oct 14 2017,12:00 PM,Sat,Iowa State,45,,Kansas,0,,
425,8,Oct 14 2017,3:30 PM,Sat,Kent State,17,,Miami (OH),14,,
426,8,Oct 14 2017,3:30 PM,Sat,Louisiana State,27,,(10) Auburn,23,,
427,8,Oct 14 2017,2:30 PM,Sat,Marshall,35,,Old Dominion,3,,
428,8,Oct 14 2017,3:45 PM,Sat,Memphis,30,,(25) Navy,27,,
429,8,Oct 14 2017,3:30 PM,Sat,(11) Miami (FL),25,,Georgia Tech,24,,
430,8,Oct 14 2017,12:00 PM,Sat,(17) Michigan,27,@,Indiana,20,,
431,8,Oct 14 2017,8:00 PM,Sat,(21) Michigan State,30,@,Minnesota,27,,
432,8,Oct 14 2017,3:30 PM,Sat,Mississippi,57,,Vanderbilt,35,,
433,8,Oct 14 2017,12:00 PM,Sat,Mississippi State,35,,Brigham Young,10,,
434,8,Oct 14 2017,6:00 PM,Sat,New Mexico State,35,@,Georgia Southern,27,,
435,8,Oct 14 2017,12:00 PM,Sat,(20) North Carolina State,35,@,Pittsburgh,17,,
436,8,Oct 14 2017,7:00 PM,Sat,North Texas,29,,Texas-San Antonio,26,,
437,8,Oct 14 2017,3:30 PM,Sat,Northern Illinois,14,@,Buffalo,13,,
438,8,Oct 14 2017,3:30 PM,Sat,Northwestern,37,@,Maryland,21,,
439,8,Oct 14 2017,3:30 PM,Sat,Ohio,48,@,Bowling Green State,30,,
440,8,Oct 14 2017,7:30 PM,Sat,(9) Ohio State,56,@,Nebraska,14,,
441,8,Oct 14 2017,3:30 PM,Sat,(12) Oklahoma,29,,Texas,24,,Cotton Bowl - Dallas Texas
442,8,Oct 14 2017,3:30 PM,Sat,(14) Oklahoma State,59,,Baylor,16,,
443,8,Oct 14 2017,12:00 PM,Sat,Rutgers,35,@,Illinois,24,,
444,8,Oct 14 2017,12:00 PM,Sat,South Carolina,15,@,Tennessee,9,,
445,8,Oct 14 2017,7:30 PM,Sat,(18) South Florida,33,,Cincinnati,3,,
446,8,Oct 14 2017,8:00 PM,Sat,(13) Southern California,28,,Utah,27,,
447,8,Oct 14 2017,7:00 PM,Sat,Southern Mississippi,24,,Texas-El Paso,0,,
448,8,Oct 14 2017,11:00 PM,Sat,(23) Stanford,49,,Oregon,7,,
449,8,Oct 14 2017,7:00 PM,Sat,Texas A&M,19,@,Florida,17,,
450,8,Oct 14 2017,12:00 PM,Sat,(6) Texas Christian,26,@,Kansas State,6,,
451,8,Oct 14 2017,3:30 PM,Sat,Toledo,30,@,Central Michigan,10,,
452,8,Oct 14 2017,4:00 PM,Sat,Tulsa,45,,Houston,17,,
453,8,Oct 14 2017,3:30 PM,Sat,Virginia,20,@,North Carolina,14,,
454,8,Oct 14 2017,12:00 PM,Sat,West Virginia,46,,(24) Texas Tech,35,,
455,8,Oct 14 2017,4:30 PM,Sat,Western Kentucky,45,,Charlotte,14,,
456,8,Oct 14 2017,3:30 PM,Sat,(7) Wisconsin,17,,Purdue,9,,
457,8,Oct 14 2017,4:30 PM,Sat,Wyoming,28,@,Utah State,23,,
458,8,Oct 15 2017,1:00 PM,Sun,Akron,14,@,Western Michigan,13,,
459,9,Oct 19 2017,7:30 PM,Thu,Arkansas State,47,,Louisiana,3,,
460,9,Oct 19 2017,8:00 PM,Thu,(25) Memphis,42,@,Houston,38,,
461,9,Oct 20 2017,9:30 PM,Fri,Air Force,45,@,Nevada,42,,
462,9,Oct 20 2017,10:15 PM,Fri,Colorado State,27,@,New Mexico,24,,
463,9,Oct 20 2017,7:00 PM,Fri,Marshall,38,@,Middle Tennessee State,10,,
464,9,Oct 20 2017,6:00 PM,Fri,Western Kentucky,35,@,Old Dominion,31,,
465,9,Oct 21 2017,3:30 PM,Sat,(1) Alabama,45,,Tennessee,7,,
466,9,Oct 21 2017,3:30 PM,Sat,Appalachian State,37,,Coastal Carolina,29,,
467,9,Oct 21 2017,8:00 PM,Sat,Arizona,45,@,California,44,,
468,9,Oct 21 2017,3:30 PM,Sat,Arizona State,30,@,Utah,10,,
469,9,Oct 21 2017,12:00 PM,Sat,Army,31,,Temple,28,,
470,9,Oct 21 2017,7:30 PM,Sat,(21) Auburn,52,@,Arkansas,20,,
471,9,Oct 21 2017,10:15 PM,Sat,Boise State,24,,Wyoming,14,,
472,9,Oct 21 2017,12:30 PM,Sat,Boston College,41,@,Virginia,10,,
473,9,Oct 21 2017,3:30 PM,Sat,(20) Central Florida,31,@,Navy,21,,
474,9,Oct 21 2017,3:00 PM,Sat,Central Michigan,56,@,Ball State,9,,
475,9,Oct 21 2017,6:30 PM,Sat,Charlotte,25,,Alabama-Birmingham,24,,
476,9,Oct 21 2017,12:00 PM,Sat,Connecticut,20,,Tulsa,14,,
477,9,Oct 21 2017,7:00 PM,Sat,East Carolina,33,,Brigham Young,17,,
478,9,Oct 21 2017,5:00 PM,Sat,Florida Atlantic,69,,North Texas,31,,
479,9,Oct 21 2017,10:30 PM,Sat,Fresno State,27,@,San Diego State,3,,
480,9,Oct 21 2017,7:30 PM,Sat,Georgia Tech,38,,Wake Forest,24,,
481,9,Oct 21 2017,12:00 PM,Sat,Iowa State,31,@,Texas Tech,13,,
482,9,Oct 21 2017,7:15 PM,Sat,(24) Louisiana State,40,@,Mississippi,24,,
483,9,Oct 21 2017,12:00 PM,Sat,Louisville,31,@,Florida State,28,,
484,9,Oct 21 2017,3:30 PM,Sat,Massachusetts,55,,Georgia Southern,20,,
485,9,Oct 21 2017,3:30 PM,Sat,(8) Miami (FL),27,,Syracuse,19,,
486,9,Oct 21 2017,2:30 PM,Sat,Miami (OH),24,,Buffalo,14,,
487,9,Oct 21 2017,3:30 PM,Sat,(18) Michigan State,17,,Indiana,9,,
488,9,Oct 21 2017,3:30 PM,Sat,Minnesota,24,,Illinois,17,,
489,9,Oct 21 2017,4:00 PM,Sat,Mississippi State,45,,Kentucky,7,,
490,9,Oct 21 2017,12:00 PM,Sat,Missouri,68,,Idaho,21,,
491,9,Oct 21 2017,2:00 PM,Sat,Northern Illinois,48,@,Bowling Green State,17,,
492,9,Oct 21 2017,12:00 PM,Sat,Northwestern,17,,Iowa,10,,
493,9,Oct 21 2017,7:30 PM,Sat,(13) Notre Dame,49,,(11) Southern California,14,,
494,9,Oct 21 2017,2:00 PM,Sat,Ohio,48,,Kent State,3,,
495,9,Oct 21 2017,4:00 PM,Sat,(9) Oklahoma,42,@,Kansas State,35,,
496,9,Oct 21 2017,12:00 PM,Sat,(10) Oklahoma State,13,@,Texas,10,,
497,9,Oct 21 2017,7:30 PM,Sat,(2) Penn State,42,,(19) Michigan,13,,
498,9,Oct 21 2017,12:20 PM,Sat,Pittsburgh,24,@,Duke,17,,
499,9,Oct 21 2017,12:00 PM,Sat,Rutgers,14,,Purdue,12,,
500,9,Oct 21 2017,5:00 PM,Sat,South Alabama,33,,Louisiana-Monroe,23,,
501,9,Oct 21 2017,7:00 PM,Sat,(16) South Florida,34,@,Tulane,28,,
502,9,Oct 21 2017,4:00 PM,Sat,Southern Methodist,31,@,Cincinnati,28,,
503,9,Oct 21 2017,7:00 PM,Sat,Southern Mississippi,34,@,Louisiana Tech,27,,
504,9,Oct 21 2017,8:00 PM,Sat,(4) Texas Christian,43,,Kansas,0,,
505,9,Oct 21 2017,7:00 PM,Sat,Texas-San Antonio,20,,Rice,7,,
506,9,Oct 21 2017,12:00 PM,Sat,Toledo,48,,Akron,21,,
507,9,Oct 21 2017,2:00 PM,Sat,Troy,34,@,Georgia State,10,,
508,9,Oct 21 2017,4:00 PM,Sat,UCLA,31,,Oregon,14,,
509,9,Oct 21 2017,6:00 PM,Sat,Utah State,52,@,Nevada-Las Vegas,28,,
510,9,Oct 21 2017,3:30 PM,Sat,(14) Virginia Tech,59,,North Carolina,7,,
511,9,Oct 21 2017,10:45 PM,Sat,(15) Washington State,28,,Colorado,0,,
512,9,Oct 21 2017,8:00 PM,Sat,(23) West Virginia,38,@,Baylor,36,,
513,9,Oct 21 2017,2:00 PM,Sat,Western Michigan,20,@,Eastern Michigan,17,,
514,9,Oct 21 2017,12:00 PM,Sat,(5) Wisconsin,38,,Maryland,13,,
515,10,Oct 26 2017,7:30 PM,Thu,Georgia State,21,,South Alabama,13,,
516,10,Oct 26 2017,7:00 PM,Thu,Northern Illinois,30,,Eastern Michigan,27,,
517,10,Oct 26 2017,9:00 PM,Thu,(20) Stanford,15,@,Oregon State,14,,
518,10,Oct 26 2017,7:00 PM,Thu,Toledo,58,@,Ball State,17,,
519,10,Oct 27 2017,8:00 PM,Fri,Boston College,35,,Florida State,3,,
520,10,Oct 27 2017,8:00 PM,Fri,(24) Memphis,56,,Tulane,26,,
521,10,Oct 27 2017,9:00 PM,Fri,Southern Methodist,38,,Tulsa,34,,
522,10,Oct 28 2017,3:00 PM,Sat,Air Force,45,@,Colorado State,28,,
523,10,Oct 28 2017,11:30 AM,Sat,Akron,21,,Buffalo,20,,
524,10,Oct 28 2017,7:00 PM,Sat,Alabama-Birmingham,30,@,Southern Mississippi,12,,
525,10,Oct 28 2017,9:30 PM,Sat,Arizona,58,,(15) Washington State,37,,
526,10,Oct 28 2017,12:00 PM,Sat,Arkansas,38,@,Mississippi,37,,
527,10,Oct 28 2017,8:00 PM,Sat,Arkansas State,37,@,New Mexico State,21,,
528,10,Oct 28 2017,10:00 PM,Sat,Boise State,41,@,Utah State,14,,
529,10,Oct 28 2017,3:00 PM,Sat,Brigham Young,41,,San Jose State,20,,
530,10,Oct 28 2017,5:00 PM,Sat,(18) Central Florida,73,,Austin Peay,33,,
531,10,Oct 28 2017,8:00 PM,Sat,(7) Clemson,24,,Georgia Tech,10,,
532,10,Oct 28 2017,2:00 PM,Sat,Colorado,44,,California,28,,
533,10,Oct 28 2017,4:30 PM,Sat,Florida Atlantic,42,@,Western Kentucky,28,,
534,10,Oct 28 2017,2:30 PM,Sat,Florida International,41,@,Marshall,30,,
535,10,Oct 28 2017,3:30 PM,Sat,(3) Georgia,42,,Florida,7,,EverBank Field - Jacksonville Florida
536,10,Oct 28 2017,3:45 PM,Sat,Houston,28,@,(17) South Florida,24,,
537,10,Oct 28 2017,5:00 PM,Sat,Idaho,31,,Louisiana-Monroe,23,,
538,10,Oct 28 2017,6:30 PM,Sat,Iowa,17,,Minnesota,10,,
539,10,Oct 28 2017,3:30 PM,Sat,(25) Iowa State,14,,(4) Texas Christian,7,,
540,10,Oct 28 2017,3:00 PM,Sat,Kansas State,30,@,Kansas,20,,
541,10,Oct 28 2017,7:30 PM,Sat,Kentucky,29,,Tennessee,26,,
542,10,Oct 28 2017,3:30 PM,Sat,Louisiana Tech,42,@,Rice,28,,
543,10,Oct 28 2017,3:30 PM,Sat,Maryland,42,,Indiana,39,,
544,10,Oct 28 2017,3:30 PM,Sat,Massachusetts,30,,Appalachian State,27,,
545,10,Oct 28 2017,12:00 PM,Sat,(8) Miami (FL),24,@,North Carolina,19,,
546,10,Oct 28 2017,12:00 PM,Sat,Michigan,35,,Rutgers,14,,
547,10,Oct 28 2017,7:15 PM,Sat,Mississippi State,35,@,Texas A&M,14,,
548,10,Oct 28 2017,6:30 PM,Sat,Missouri,52,@,Connecticut,12,,
549,10,Oct 28 2017,7:30 PM,Sat,Nebraska,25,@,Purdue,24,,
550,10,Oct 28 2017,10:00 PM,Sat,Nevada-Las Vegas,26,@,Fresno State,16,,
551,10,Oct 28 2017,6:30 PM,Sat,North Texas,45,,Old Dominion,38,,
552,10,Oct 28 2017,3:30 PM,Sat,Northwestern,39,,(16) Michigan State,31,,
553,10,Oct 28 2017,3:30 PM,Sat,(9) Notre Dame,35,,(14) North Carolina State,14,,
554,10,Oct 28 2017,3:30 PM,Sat,(6) Ohio State,39,,(2) Penn State,38,,
555,10,Oct 28 2017,8:00 PM,Sat,(10) Oklahoma,49,,Texas Tech,27,,
556,10,Oct 28 2017,12:00 PM,Sat,(11) Oklahoma State,50,@,(22) West Virginia,39,,
557,10,Oct 28 2017,5:45 PM,Sat,Oregon,41,,Utah,20,,
558,10,Oct 28 2017,12:30 PM,Sat,Pittsburgh,31,,Virginia,14,,
559,10,Oct 28 2017,11:15 PM,Sat,San Diego State,28,@,Hawaii,7,,
560,10,Oct 28 2017,4:00 PM,Sat,South Carolina,34,,Vanderbilt,27,,
561,10,Oct 28 2017,10:45 PM,Sat,(21) Southern California,48,@,Arizona State,17,,
562,10,Oct 28 2017,12:00 PM,Sat,Texas,38,@,Baylor,7,,
563,10,Oct 28 2017,6:00 PM,Sat,Texas State,27,@,Coastal Carolina,7,,
564,10,Oct 28 2017,8:00 PM,Sat,Texas-San Antonio,31,@,Texas-El Paso,14,,
565,10,Oct 28 2017,3:30 PM,Sat,Troy,38,,Georgia Southern,16,,
566,10,Oct 28 2017,7:20 PM,Sat,(13) Virginia Tech,24,,Duke,3,,
567,10,Oct 28 2017,12:20 PM,Sat,Wake Forest,42,,Louisville,32,,
568,10,Oct 28 2017,3:30 PM,Sat,(12) Washington,44,,UCLA,23,,
569,10,Oct 28 2017,12:00 PM,Sat,(5) Wisconsin,24,@,Illinois,10,,
570,10,Oct 28 2017,7:30 PM,Sat,Wyoming,42,,New Mexico,3,,
571,11,Oct 31 2017,8:00 PM,Tue,Bowling Green State,44,@,Kent State,16,,
572,11,Oct 31 2017,8:00 PM,Tue,Ohio,45,,Miami (OH),28,,
573,11,Nov 1 2017,8:00 PM,Wed,Central Michigan,35,@,Western Michigan,28,,
574,11,Nov 2 2017,6:00 PM,Thu,Eastern Michigan,56,,Ball State,14,,
575,11,Nov 2 2017,8:00 PM,Thu,Temple,34,,Navy,26,,
576,11,Nov 2 2017,6:00 PM,Thu,Toledo,27,,Northern Illinois,17,,
577,11,Nov 2 2017,9:15 PM,Thu,Troy,24,,Idaho,21,,
578,11,Nov 3 2017,6:00 PM,Fri,Florida Atlantic,30,,Marshall,25,,
579,11,Nov 3 2017,8:00 PM,Fri,(22) Memphis,41,@,Tulsa,14,,
580,11,Nov 3 2017,12:00 PM,Fri,Temple,34,,Navy,26,,
581,11,Nov 3 2017,9:30 PM,Fri,Utah,48,,UCLA,17,,
582,11,Nov 4 2017,8:00 PM,Sat,(1) Alabama,24,,(19) Louisiana State,10,,
583,11,Nov 4 2017,3:00 PM,Sat,Alabama-Birmingham,52,,Rice,21,,
584,11,Nov 4 2017,9:00 PM,Sat,Arizona State,41,,Colorado,30,,
585,11,Nov 4 2017,4:00 PM,Sat,Arkansas,39,,Coastal Carolina,38,,
586,11,Nov 4 2017,3:30 PM,Sat,Army,21,@,Air Force,0,,
587,11,Nov 4 2017,12:00 PM,Sat,(16) Auburn,42,@,Texas A&M,27,,
588,11,Nov 4 2017,12:00 PM,Sat,Baylor,38,@,Kansas,9,,
589,11,Nov 4 2017,7:00 PM,Sat,Boise State,41,,Nevada,14,,
590,11,Nov 4 2017,5:00 PM,Sat,California,37,,Oregon State,23,,
591,11,Nov 4 2017,7:15 PM,Sat,(15) Central Florida,31,@,Southern Methodist,24,,
592,11,Nov 4 2017,4:00 PM,Sat,Cincinnati,17,@,Tulane,16,,
593,11,Nov 4 2017,3:30 PM,Sat,(6) Clemson,38,@,(20) North Carolina State,31,,
594,11,Nov 4 2017,7:00 PM,Sat,Florida International,14,,Texas-San Antonio,7,,
595,11,Nov 4 2017,12:20 PM,Sat,Florida State,27,,Syracuse,24,,
596,11,Nov 4 2017,10:45 PM,Sat,Fresno State,20,,Brigham Young,13,,
597,11,Nov 4 2017,3:30 PM,Sat,(2) Georgia,24,,South Carolina,10,,
598,11,Nov 4 2017,3:00 PM,Sat,Georgia State,21,@,Georgia Southern,17,,
599,11,Nov 4 2017,12:00 PM,Sat,Houston,52,,East Carolina,27,,
600,11,Nov 4 2017,3:30 PM,Sat,Iowa,55,,(3) Ohio State,24,,
601,11,Nov 4 2017,12:00 PM,Sat,Kansas State,42,@,Texas Tech,35,,
602,11,Nov 4 2017,4:00 PM,Sat,Louisiana,19,@,South Alabama,14,,
603,11,Nov 4 2017,3:00 PM,Sat,Louisiana-Monroe,52,,Appalachian State,45,,
604,11,Nov 4 2017,8:00 PM,Sat,(9) Miami (FL),28,,(13) Virginia Tech,10,,
605,11,Nov 4 2017,7:30 PM,Sat,Michigan,33,,Minnesota,10,,
606,11,Nov 4 2017,12:00 PM,Sat,(24) Michigan State,27,,(7) Penn State,24,,
607,11,Nov 4 2017,7:30 PM,Sat,Middle Tennessee State,30,,Texas-El Paso,3,,
608,11,Nov 4 2017,4:00 PM,Sat,Mississippi,37,@,Kentucky,34,,
609,11,Nov 4 2017,12:00 PM,Sat,(21) Mississippi State,34,,Massachusetts,23,,
610,11,Nov 4 2017,12:00 PM,Sat,Missouri,45,,Florida,16,,
611,11,Nov 4 2017,6:00 PM,Sat,Nevada-Las Vegas,31,,Hawaii,23,,
612,11,Nov 4 2017,3:00 PM,Sat,New Mexico State,45,@,Texas State,35,,
613,11,Nov 4 2017,3:30 PM,Sat,North Texas,24,@,Louisiana Tech,23,,
614,11,Nov 4 2017,3:30 PM,Sat,Northwestern,31,@,Nebraska,24,,
615,11,Nov 4 2017,3:30 PM,Sat,(5) Notre Dame,48,,Wake Forest,37,,
616,11,Nov 4 2017,4:00 PM,Sat,(8) Oklahoma,62,@,(11) Oklahoma State,52,,
617,11,Nov 4 2017,3:30 PM,Sat,Old Dominion,6,,Charlotte,0,,
618,11,Nov 4 2017,12:00 PM,Sat,Purdue,29,,Illinois,10,,
619,11,Nov 4 2017,3:30 PM,Sat,Rutgers,31,,Maryland,24,,
620,11,Nov 4 2017,10:30 PM,Sat,San Diego State,52,@,San Jose State,7,,
