672,13,Nov 16 2019,12:00 PM,Sat,Florida,,,Missouri,,,
673,13,Nov 16 2019,12:00 PM,Sat,Georgia,,,Auburn,,,
674,13,Nov 16 2019,12:00 PM,Sat,Hawaii,,,Nevada-Las Vegas,,,
675,13,Nov 16 2019,12:00 PM,Sat,Idaho State,,,Brigham Young,,,
676,13,Nov 16 2019,12:00 PM,Sat,Incarnate Word,,,New Mexico State,,,
677,13,Nov 16 2019,12:00 PM,Sat,Indiana,,,Penn State,,,
678,13,Nov 16 2019,12:00 PM,Sat,Kansas,,,Oklahoma State,,,
679,13,Nov 16 2019,12:00 PM,Sat,Kentucky,,,Vanderbilt,,,
680,13,Nov 16 2019,12:00 PM,Sat,Louisiana,,,South Alabama,,,
681,13,Nov 16 2019,12:00 PM,Sat,Louisiana State,,,Mississippi,,,
682,13,Nov 16 2019,12:00 PM,Sat,Louisiana Tech,,,Marshall,,,
683,13,Nov 16 2019,12:00 PM,Sat,Louisiana-Monroe,,,Georgia Southern,,,
684,13,Nov 16 2019,12:00 PM,Sat,Louisville,,,North Carolina State,,,
685,13,Nov 16 2019,12:00 PM,Sat,Massachusetts,,,Northwestern,,,
686,13,Nov 16 2019,12:00 PM,Sat,Memphis,,,Houston,,,
687,13,Nov 16 2019,12:00 PM,Sat,Michigan State,,,Michigan,,,
688,13,Nov 16 2019,12:00 PM,Sat,Minnesota,,,Iowa,,,
689,13,Nov 16 2019,12:00 PM,Sat,Navy,,,Notre Dame,,,
690,13,Nov 16 2019,12:00 PM,Sat,New Mexico,,,Boise State,,,
691,13,Nov 16 2019,12:00 PM,Sat,Ohio State,,,Rutgers,,,
692,13,Nov 16 2019,12:00 PM,Sat,Oklahoma,,,Baylor,,,
693,13,Nov 16 2019,12:00 PM,Sat,Rice,,,Middle Tennessee State,,,
694,13,Nov 16 2019,12:00 PM,Sat,South Carolina,,,Texas A&M,,,
695,13,Nov 16 2019,12:00 PM,Sat,Southern California,,,California,,,
696,13,Nov 16 2019,12:00 PM,Sat,Southern Mississippi,,,Texas-San Antonio,,,
697,13,Nov 16 2019,12:00 PM,Sat,Stanford,,,Washington State,,,
698,13,Nov 16 2019,12:00 PM,Sat,Syracuse,,,Duke,,,
699,13,Nov 16 2019,12:00 PM,Sat,Texas,,,Iowa State,,,
700,13,Nov 16 2019,12:00 PM,Sat,Texas Christian,,,Texas Tech,,,
701,13,Nov 16 2019,12:00 PM,Sat,Texas-El Paso,,,Alabama-Birmingham,,,
702,13,Nov 16 2019,12:00 PM,Sat,Troy,,,Texas State,,,
703,13,Nov 16 2019,12:00 PM,Sat,Tulane,,,Temple,,,
704,13,Nov 16 2019,12:00 PM,Sat,UCLA,,,Utah,,,
705,13,Nov 16 2019,12:00 PM,Sat,Virginia Military Institute,,,Army,,,
706,13,Nov 16 2019,12:00 PM,Sat,Virginia Tech,,,Georgia Tech,,,
707,13,Nov 16 2019,12:00 PM,Sat,Wake Forest,,,Clemson,,,
708,13,Nov 16 2019,12:00 PM,Sat,West Virginia,,,Kansas State,,,
709,13,Nov 16 2019,12:00 PM,Sat,Wisconsin,,,Nebraska,,,
710,13,Nov 16 2019,12:00 PM,Sat,Wyoming,,,Utah State,,,
711,14,Nov 19 2019,12:00 PM,Tue,Eastern Michigan,,,Northern Illinois,,,
712,14,Nov 19 2019,12:00 PM,Tue,Ohio,,,Bowling Green State,,,
713,14,Nov 20 2019,12:00 PM,Wed,Akron,,,Miami (OH),,,
714,14,Nov 20 2019,12:00 PM,Wed,Toledo,,,Buffalo,,,
715,14,Nov 21 2019,12:00 PM,Thu,North Carolina State,,,Georgia Tech,,,
716,14,Nov 22 2019,9:30 PM,Fri,Colorado State,,,Wyoming,,,
717,14,Nov 23 2019,12:00 PM,Sat,Abilene Christian,,,Mississippi State,,,
718,14,Nov 23 2019,12:00 PM,Sat,Arkansas,,,Louisiana State,,,
719,14,Nov 23 2019,12:00 PM,Sat,Ball State,,,Kent State,,,
720,14,Nov 23 2019,10:30 PM,Sat,Boise State,,,Utah State,,,
721,14,Nov 23 2019,12:00 PM,Sat,Boston College,,,Notre Dame,,,
722,14,Nov 23 2019,12:00 PM,Sat,Brigham Young,,,Massachusetts,,,
723,14,Nov 23 2019,12:00 PM,Sat,California,,,Stanford,,,
724,14,Nov 23 2019,12:00 PM,Sat,Central Florida,,,Tulane,,,
725,14,Nov 23 2019,12:00 PM,Sat,Coastal Carolina,,,Louisiana-Monroe,,,
726,14,Nov 23 2019,12:00 PM,Sat,Duke,,,Wake Forest,,,
727,14,Nov 23 2019,12:00 PM,Sat,East Carolina,,,Connecticut,,,
728,14,Nov 23 2019,12:00 PM,Sat,East Tennessee State,,,Vanderbilt,,,
729,14,Nov 23 2019,12:00 PM,Sat,Florida Atlantic,,,Texas-San Antonio,,,
730,14,Nov 23 2019,12:00 PM,Sat,Georgia Southern,,,Arkansas State,,,
731,14,Nov 23 2019,12:00 PM,Sat,Houston,,,Tulsa,,,
732,14,Nov 23 2019,12:00 PM,Sat,Illinois,,,Iowa,,,
733,14,Nov 23 2019,12:00 PM,Sat,Kansas,,,Iowa State,,,
734,14,Nov 23 2019,12:00 PM,Sat,Kansas State,,,Texas Tech,,,
735,14,Nov 23 2019,12:00 PM,Sat,Liberty,,,Virginia,,,
736,14,Nov 23 2019,12:00 PM,Sat,Louisiana Tech,,,Alabama-Birmingham,,,
737,14,Nov 23 2019,12:00 PM,Sat,Marshall,,,Charlotte,,,
738,14,Nov 23 2019,12:00 PM,Sat,Memphis,,,South Florida,,,
739,14,Nov 23 2019,12:00 PM,Sat,Mercer,,,North Carolina,,,
740,14,Nov 23 2019,12:00 PM,Sat,Miami (FL),,,Florida International,,,
741,14,Nov 23 2019,12:00 PM,Sat,Michigan,,,Indiana,,,
742,14,Nov 23 2019,12:00 PM,Sat,Michigan State,,,Rutgers,,,
743,14,Nov 23 2019,12:00 PM,Sat,Minnesota,,,Northwestern,,,
744,14,Nov 23 2019,12:00 PM,Sat,Nebraska,,,Maryland,,,
745,14,Nov 23 2019,12:00 PM,Sat,Nevada,,,Fresno State,,,
746,14,Nov 23 2019,12:00 PM,Sat,North Texas,,,Rice,,,
747,14,Nov 23 2019,12:00 PM,Sat,Oklahoma State,,,West Virginia,,,
748,14,Nov 23 2019,12:00 PM,Sat,Old Dominion,,,Middle Tennessee State,,,
749,14,Nov 23 2019,12:00 PM,Sat,Oregon,,,Arizona State,,,
750,14,Nov 23 2019,12:00 PM,Sat,Oregon State,,,Washington State,,,
751,14,Nov 23 2019,12:00 PM,Sat,Penn State,,,Ohio State,,,
752,14,Nov 23 2019,12:00 PM,Sat,Pittsburgh,,,Virginia Tech,,,
753,14,Nov 23 2019,12:00 PM,Sat,Purdue,,,Wisconsin,,,
754,14,Nov 23 2019,12:00 PM,Sat,Samford,,,Auburn,,,
755,14,Nov 23 2019,12:00 PM,Sat,San Diego State,,,Hawaii,,,
756,14,Nov 23 2019,12:00 PM,Sat,San Jose State,,,Nevada-Las Vegas,,,
757,14,Nov 23 2019,12:00 PM,Sat,South Alabama,,,Georgia State,,,
758,14,Nov 23 2019,12:00 PM,Sat,Southern Methodist,,,Navy,,,
759,14,Nov 23 2019,12:00 PM,Sat,Syracuse,,,Louisville,,,
760,14,Nov 23 2019,12:00 PM,Sat,Temple,,,Cincinnati,,,
761,14,Nov 23 2019,12:00 PM,Sat,Tennessee,,,Missouri,,,
762,14,Nov 23 2019,12:00 PM,Sat,Tennessee-Martin,,,Kentucky,,,
763,14,Nov 23 2019,12:00 PM,Sat,Texas,,,Baylor,,,
764,14,Nov 23 2019,12:00 PM,Sat,Texas A&M,,,Georgia,,,
765,14,Nov 23 2019,12:00 PM,Sat,Texas Christian,,,Oklahoma,,,
766,14,Nov 23 2019,12:00 PM,Sat,Texas State,,,Appalachian State,,,
767,14,Nov 23 2019,12:00 PM,Sat,Texas-El Paso,,,New Mexico State,,,
768,14,Nov 23 2019,12:00 PM,Sat,Troy,,,Louisiana,,,
769,14,Nov 23 2019,12:00 PM,Sat,UCLA,,,Southern California,,,
770,14,Nov 23 2019,12:00 PM,Sat,Utah,,,Arizona,,,
771,14,Nov 23 2019,12:00 PM,Sat,Washington,,,Colorado,,,
772,14,Nov 23 2019,12:00 PM,Sat,Western Carolina,,,Alabama,,,
773,14,Nov 23 2019,12:00 PM,Sat,Western Kentucky,,,Southern Mississippi,,,
774,15,Nov 26 2019,12:00 PM,Tue,Ohio,,,Akron,,,
775,15,Nov 26 2019,12:00 PM,Tue,Western Michigan,,,Northern Illinois,,,
776,15,Nov 28 2019,12:00 PM,Thu,Mississippi,,,Mississippi State,,,
777,15,Nov 29 2019,12:00 PM,Fri,Arizona,,,Arizona State,,,
778,15,Nov 29 2019,3:30 PM,Fri,Boise State,,,Colorado State,,,
779,15,Nov 29 2019,12:00 PM,Fri,Bowling Green State,,,Buffalo,,,
780,15,Nov 29 2019,12:00 PM,Fri,Cincinnati,,,Memphis,,,
781,15,Nov 29 2019,12:00 PM,Fri,Iowa,,,Nebraska,,,
782,15,Nov 29 2019,12:00 PM,Fri,Kent State,,,Eastern Michigan,,,
783,15,Nov 29 2019,12:00 PM,Fri,Miami (OH),,,Ball State,,,
784,15,Nov 29 2019,12:00 PM,Fri,South Florida,,,Central Florida,,,
785,15,Nov 29 2019,12:00 PM,Fri,Texas Tech,,,Texas,,,
786,15,Nov 29 2019,12:00 PM,Fri,Toledo,,,Central Michigan,,,
787,15,Nov 29 2019,12:00 PM,Fri,Virginia Tech,,,Virginia,,,
788,15,Nov 29 2019,12:00 PM,Fri,Washington State,,,Washington,,,
789,15,Nov 29 2019,12:00 PM,Fri,West Virginia,,,Texas Christian,,,
790,15,Nov 30 2019,12:00 PM,Sat,Alabama,,,Auburn,,,
791,15,Nov 30 2019,12:00 PM,Sat,Alabama-Birmingham,,,North Texas,,,
792,15,Nov 30 2019,12:00 PM,Sat,Appalachian State,,,Troy,,,
793,15,Nov 30 2019,12:00 PM,Sat,Arkansas State,,,South Alabama,,,
794,15,Nov 30 2019,11:59 PM,Sat,Army,,,Hawaii,,,
795,15,Nov 30 2019,12:00 PM,Sat,Baylor,,,Kansas,,,
796,15,Nov 30 2019,12:00 PM,Sat,Boston College,,,Pittsburgh,,,
797,15,Nov 30 2019,9:00 PM,Sat,Brigham Young,,,San Diego State,,,
798,15,Nov 30 2019,12:00 PM,Sat,California,,,UCLA,,,
799,15,Nov 30 2019,12:00 PM,Sat,Charlotte,,,Old Dominion,,,
800,15,Nov 30 2019,12:00 PM,Sat,Clemson,,,South Carolina,,,
801,15,Nov 30 2019,12:00 PM,Sat,Colorado,,,Utah,,,
802,15,Nov 30 2019,12:00 PM,Sat,Connecticut,,,Temple,,,
803,15,Nov 30 2019,12:00 PM,Sat,Florida International,,,Marshall,,,
804,15,Nov 30 2019,12:00 PM,Sat,Florida State,,,Florida,,,
805,15,Nov 30 2019,12:00 PM,Sat,Fresno State,,,San Jose State,,,
806,15,Nov 30 2019,12:00 PM,Sat,Georgia,,,Georgia Tech,,,
807,15,Nov 30 2019,12:00 PM,Sat,Georgia State,,,Georgia Southern,,,
808,15,Nov 30 2019,12:00 PM,Sat,Indiana,,,Purdue,,,
809,15,Nov 30 2019,12:00 PM,Sat,Iowa State,,,Kansas State,,,
810,15,Nov 30 2019,12:00 PM,Sat,Louisiana-Monroe,,,Louisiana,,,
811,15,Nov 30 2019,12:00 PM,Sat,Louisville,,,Kentucky,,,
812,15,Nov 30 2019,12:00 PM,Sat,Maryland,,,Michigan State,,,
813,15,Nov 30 2019,12:00 PM,Sat,Miami (FL),,,Duke,,,
814,15,Nov 30 2019,12:00 PM,Sat,Middle Tennessee State,,,Western Kentucky,,,
815,15,Nov 30 2019,12:00 PM,Sat,Missouri,,,Arkansas,,,
816,15,Nov 30 2019,12:00 PM,Sat,Navy,,,Houston,,,
817,15,Nov 30 2019,12:00 PM,Sat,Nevada-Las Vegas,,,Nevada,,,
818,15,Nov 30 2019,12:00 PM,Sat,New Mexico State,,,Liberty,,,
819,15,Nov 30 2019,12:00 PM,Sat,North Carolina,,,North Carolina State,,,
820,15,Nov 30 2019,12:00 PM,Sat,Northwestern,,,Illinois,,,
821,15,Nov 30 2019,12:00 PM,Sat,Notre Dame,,,Stanford,,,
822,15,Nov 30 2019,12:00 PM,Sat,Ohio State,,,Michigan,,,
823,15,Nov 30 2019,12:00 PM,Sat,Oklahoma,,,Oklahoma State,,,
824,15,Nov 30 2019,12:00 PM,Sat,Oregon State,,,Oregon,,,
825,15,Nov 30 2019,12:00 PM,Sat,Rice,,,Texas-El Paso,,,
826,15,Nov 30 2019,12:00 PM,Sat,Rutgers,,,Penn State,,,
827,15,Nov 30 2019,12:00 PM,Sat,Southern Mississippi,,,Florida Atlantic,,,
828,15,Nov 30 2019,12:00 PM,Sat,Texas A&M,,,Louisiana State,,,
829,15,Nov 30 2019,12:00 PM,Sat,Texas State,,,Coastal Carolina,,,
830,15,Nov 30 2019,12:00 PM,Sat,Texas-San Antonio,,,Louisiana Tech,,,
831,15,Nov 30 2019,12:00 PM,Sat,Tulane,,,Southern Methodist,,,
832,15,Nov 30 2019,12:00 PM,Sat,Tulsa,,,East Carolina,,,
833,15,Nov 30 2019,12:00 PM,Sat,Utah State,,,New Mexico,,,
834,15,Nov 30 2019,12:00 PM,Sat,Vanderbilt,,,Tennessee,,,
835,15,Nov 30 2019,12:00 PM,Sat,Wake Forest,,,Syracuse,,,
836,15,Nov 30 2019,12:00 PM,Sat,Wisconsin,,,Minnesota,,,
837,15,Nov 30 2019,12:00 PM,Sat,Wyoming,,,Air Force,,,
838,16,Dec 14 2019,3:00 PM,Sat,Army,,,Navy,,,
